train_05_306,1,1
train_02_79,0,0
train_01_304,0,0
train_04_80,1,1
train_08_269,0,0
train_02_238,1,1
train_07_7,1,1
train_02_295,1,1
train_03_145,1,0
train_05_142,0,0
train_09_A_49,0,1
train_01_287,1,1
train_02_90,1,1
train_07_266,1,1
train_09_A_35,1,1
train_07_80,1,1
train_05_296,1,1
train_09_A_7,1,1
train_03_140,1,1
train_06_195,0,0
train_05_134,0,0
train_02_181,1,1
train_07_314,0,0
train_06_303,1,1
train_06_31,1,0
train_08_71,0,0
train_09_A_85,0,0
train_02_235,1,1
train_08_277,1,1
train_04_2,1,1
train_06_257,1,1
train_04_194,1,1
train_06_88,0,0
train_07_88,0,0
train_01_113,0,0
train_05_130,1,1
train_07_185,1,1
train_01_174,1,1
train_02_59,0,0
train_07_236,0,0
train_09_A_114,0,1
train_01_95,0,1
train_09_B_50,0,0
train_08_100,0,0
train_03_205,0,0
train_03_68,0,0
train_08_279,1,1
train_07_212,1,1
train_08_102,1,1
train_07_307,1,1
train_01_7,1,1
train_05_64,0,1
train_06_85,0,1
train_05_292,1,1
train_09_B_61,0,0
train_04_74,0,0
train_04_322,1,1
train_03_102,0,0
train_04_66,1,1
train_06_13,0,1
train_05_123,1,1
train_08_228,1,1
train_02_104,0,1
train_01_177,1,1
train_06_293,1,1
train_04_271,0,1
train_03_165,1,1
train_03_192,1,1
train_08_194,1,1
train_01_116,1,0
train_08_248,1,1
train_07_322,0,1
train_05_139,1,1
train_08_304,1,1
train_04_185,0,0
train_03_217,0,0
train_03_303,0,1
train_09_A_160,1,1
train_06_270,1,1
train_06_132,0,1
train_08_95,0,0
train_04_245,1,1
train_09_B_30,1,1
train_08_310,1,1
train_07_34,0,0
train_06_14,0,0
train_01_152,1,1
train_04_55,1,1
train_04_107,1,1
train_05_180,1,1
train_07_22,0,0
train_09_A_51,0,0
train_03_187,0,0
train_01_22,0,0
train_07_27,0,0
train_04_315,0,0
train_09_B_158,0,0
train_01_101,1,1
train_07_58,1,1
train_05_212,0,0
train_05_216,1,1
train_06_123,0,0
train_06_58,1,1
train_08_186,0,0
train_03_324,1,1
train_05_91,1,1
train_08_117,1,1
train_01_213,1,1
train_06_269,0,0
train_05_318,1,1
train_07_106,1,1
train_08_126,1,1
train_06_92,1,1
train_05_190,0,0
train_02_312,1,1
train_04_18,1,0
train_09_A_25,0,0
train_03_41,0,0
train_06_306,0,0
train_04_324,1,1
train_08_157,0,0
