train_09_A_105,0,1
train_05_81,1,0
train_08_147,1,1
train_02_292,0,0
train_02_228,1,1
train_05_1,1,0
train_05_97,1,1
train_08_150,1,0
train_04_92,1,1
train_03_63,1,1
train_02_54,1,1
train_01_162,1,0
train_04_164,1,1
train_06_227,1,1
train_02_268,1,1
train_09_A_55,1,1
train_01_171,1,1
train_08_264,0,0
train_01_302,1,0
train_05_308,0,0
train_09_A_37,0,0
train_06_272,0,0
train_02_84,0,0
train_04_172,0,0
train_04_300,0,0
train_02_58,0,0
train_06_2,1,1
train_03_307,1,1
train_05_150,0,0
train_08_123,1,1
train_09_A_5,0,0
train_05_218,1,1
train_01_0,1,1
train_03_79,0,1
train_02_304,0,0
train_06_74,1,1
train_09_B_100,0,0
train_09_B_71,1,1
train_08_281,1,0
train_07_197,1,1
train_02_1,0,1
train_01_247,0,1
train_01_183,0,0
train_03_299,0,0
train_09_B_89,1,1
train_08_317,1,1
train_08_300,1,0
train_09_B_75,0,0
train_06_191,1,1
train_02_98,1,1
train_01_306,0,0
train_03_265,0,0
train_05_156,1,1
train_06_220,0,0
train_07_270,1,1
train_08_306,0,0
train_01_311,1,1
train_02_190,0,0
train_07_178,0,0
train_02_115,1,1
train_08_67,1,0
train_05_99,0,0
train_01_165,0,0
train_01_318,1,1
train_08_280,1,0
train_03_110,0,0
train_09_B_27,0,0
train_02_78,1,1
train_08_80,1,0
train_06_321,1,1
train_01_199,0,0
train_02_275,1,1
train_02_135,0,1
train_01_285,1,0
train_05_276,1,1
train_09_B_99,1,1
train_07_278,1,1
train_08_303,1,1
train_06_137,1,1
train_04_290,0,1
train_09_B_17,1,1
train_06_228,1,1
train_05_25,1,1
train_01_132,0,1
train_03_235,0,0
train_01_88,0,0
train_04_45,0,1
train_03_296,1,1
train_06_80,1,0
train_08_223,1,0
train_09_A_0,1,0
train_02_261,0,0
train_09_A_128,1,1
train_02_81,0,0
train_09_B_67,0,0
train_09_A_141,0,0
train_01_227,1,1
train_07_209,1,0
train_05_5,0,0
train_08_224,1,1
train_06_49,1,1
train_07_24,1,1
train_07_53,1,1
train_03_78,1,1
train_08_60,0,0
train_01_225,1,1
train_06_108,1,0
train_01_9,1,1
train_04_282,0,0
train_04_100,0,0
train_09_B_136,1,0
train_09_B_11,0,1
train_03_216,1,1
train_06_110,0,1
train_05_286,0,0
train_01_68,0,1
train_02_162,0,1
train_03_20,0,0
train_02_324,0,0
train_03_34,0,0
train_01_125,0,0
train_09_A_154,0,0
train_06_151,0,0
train_02_293,0,1
train_03_149,0,0
train_08_208,1,1
train_08_93,0,0
train_07_170,1,1
train_03_5,1,1
train_03_122,1,1
train_07_133,1,1
train_05_231,1,1
train_03_230,1,1
train_02_171,0,0
train_01_312,1,1
train_02_126,1,0
train_09_B_4,0,0
train_05_157,1,0
train_04_203,1,1
train_01_155,0,1
train_03_23,0,1
train_05_304,1,1
train_02_201,0,0
train_02_305,1,1
train_04_16,0,0
train_06_237,0,0
train_05_95,1,1
train_08_145,0,0
train_05_298,0,0
train_06_99,1,1
train_02_122,0,0
train_01_138,0,0
train_08_17,0,0
train_06_315,1,1
train_06_188,0,0
train_01_230,0,1
train_05_28,0,0
train_02_20,0,1
train_05_312,0,0
train_05_170,1,1
train_09_B_91,1,1
train_01_255,0,0
train_06_181,0,0
train_07_264,1,1
train_08_291,1,1
train_02_130,0,0
train_06_118,1,1
train_06_139,0,0
train_04_227,1,1
train_02_320,1,1
train_03_135,0,0
train_09_B_35,1,0
train_02_285,1,1
train_05_196,0,1
train_04_112,0,0
train_03_7,1,1
train_09_A_135,0,0
train_07_2,0,0
train_04_89,1,1
train_06_4,0,0
train_07_245,0,0
train_03_282,0,0
train_04_135,1,0
train_04_151,0,1
train_06_70,1,1
train_03_54,0,1
train_06_282,1,1
train_08_103,1,1
train_06_22,0,1
train_07_152,0,0
train_04_125,1,1
train_03_317,0,1
train_07_196,1,1
train_03_305,0,0
train_08_136,1,1
train_08_177,1,1
train_04_319,1,1
train_05_35,0,0
train_06_229,1,1
train_07_121,0,0
train_08_314,1,1
train_03_243,1,0
train_03_86,0,0
train_06_319,0,0
train_01_81,1,1
train_04_71,1,1
train_02_55,0,1
train_03_67,1,1
train_06_298,1,1
train_02_61,0,0
train_01_70,1,1
train_03_239,0,0
train_08_201,1,1
train_04_20,0,0
train_03_222,0,1
train_09_B_7,0,0
train_01_181,1,1
train_02_94,0,0
train_09_B_40,0,0
train_02_167,1,1
train_03_25,0,1
train_04_296,0,0
train_06_178,0,0
train_01_115,0,0
train_03_136,0,1
train_01_142,0,0
train_05_69,1,1
train_05_67,0,0
train_06_141,1,1
train_05_46,0,0
train_03_57,1,1
train_04_43,1,0
train_05_269,0,0
train_03_224,1,1
train_01_235,0,0
train_02_91,1,1
train_05_65,1,1
train_08_125,1,1
train_01_239,0,0
train_01_309,1,1
train_09_B_26,0,0
train_06_82,0,0
train_05_227,1,1
train_03_137,1,0
train_06_317,0,1
train_04_67,1,1
train_09_B_156,0,0
train_07_122,1,0
train_07_12,1,1
train_05_23,1,1
train_05_137,1,1
train_06_285,0,0
train_05_33,1,1
train_05_253,1,1
train_02_144,0,0
train_02_143,1,1
train_04_270,1,1
train_03_298,0,0
train_05_50,0,0
train_01_120,1,0
train_04_265,0,0
train_01_11,1,1
train_08_301,1,0
train_01_5,1,1
train_03_284,0,0
train_09_A_87,0,0
train_06_190,0,1
train_01_200,1,1
train_07_93,0,0
train_04_34,1,1
train_05_195,1,1
train_08_151,0,1
train_02_105,0,0
train_05_233,0,0
train_08_81,0,0
train_01_129,0,0
train_04_210,0,0
train_02_22,1,1
train_07_89,1,1
train_03_177,0,0
train_02_56,0,0
train_06_316,0,0
train_09_B_114,1,1
train_07_62,0,0
train_06_258,1,1
train_07_76,0,0
train_02_37,1,1
train_09_A_23,1,1
train_05_78,1,1
train_02_131,0,1
train_04_150,0,0
train_07_23,1,1
train_07_92,0,0
train_06_287,0,1
train_02_128,0,1
train_07_115,1,1
train_06_54,1,1
train_01_164,0,0
train_09_B_151,0,0
train_05_164,0,1
train_05_285,0,0
train_08_21,1,0
train_03_146,0,0
train_02_70,1,1
train_08_293,1,1
train_07_259,1,0
train_06_79,1,0
train_06_266,1,1
train_02_85,0,0
train_08_119,0,0
train_08_226,1,0
train_05_125,0,0
train_09_B_107,1,1
train_08_256,1,1
train_09_A_58,0,0
train_07_225,1,1
train_01_107,1,1
train_05_266,0,0
train_08_285,0,0
train_04_22,1,1
train_03_226,0,0
train_04_292,1,1
train_09_B_109,0,0
train_05_210,1,1
train_05_167,1,1
train_06_59,1,1
train_08_27,0,1
train_06_147,1,1
train_08_196,0,0
train_07_104,1,0
train_02_16,0,1
train_02_297,0,1
train_05_57,1,1
train_02_121,0,0
train_03_168,1,1
train_07_98,1,1
train_03_225,1,1
train_07_71,0,0
train_05_239,1,1
train_07_154,0,1
train_05_193,0,0
train_03_134,1,0
train_06_112,1,0
train_01_150,1,1
train_08_87,1,1
train_03_176,0,0
train_02_25,1,1
train_01_146,0,1
train_09_A_29,0,1
train_08_260,0,0
train_03_112,0,0
train_04_124,0,0
train_06_134,1,1
train_07_77,0,0
train_09_A_149,1,1
train_06_235,1,1
train_01_72,1,1
train_06_100,1,1
train_09_B_3,0,0
train_08_268,1,0
train_07_96,0,0
train_02_301,1,1
train_02_187,0,0
train_04_287,0,0
train_08_198,1,1
train_02_224,0,1
train_03_0,0,0
train_06_72,1,1
train_09_A_46,1,0
train_02_31,0,0
train_03_253,0,0
train_07_161,0,0
train_08_1,0,0
train_03_9,1,1
train_03_130,0,0
train_09_A_65,1,1
train_03_270,0,0
train_01_151,1,1
train_04_0,0,0
train_07_198,1,1
train_08_59,0,0
train_02_212,1,1
train_02_240,1,0
train_05_223,1,1
train_01_182,1,1
train_08_133,1,0
train_04_217,1,1
train_07_51,1,1
train_09_A_40,1,1
train_07_148,1,1
train_05_204,0,0
train_07_271,1,1
train_03_263,0,0
train_04_60,0,1
train_02_313,1,1
train_09_B_79,1,1
train_06_203,0,0
train_04_110,1,1
train_04_98,1,1
train_07_83,0,0
train_08_97,1,1
train_02_148,1,1
train_05_224,1,1
train_04_68,0,0
train_09_A_39,0,0
train_05_205,1,1
train_04_208,1,1
train_04_230,1,0
train_01_301,0,0
train_01_196,0,0
train_01_298,0,0
train_08_288,1,1
train_05_323,1,1
train_05_186,1,1
train_03_157,0,0
train_08_69,1,0
train_07_38,0,0
train_07_84,1,1
train_08_290,1,1
train_09_B_44,1,1
train_02_252,0,0
train_01_276,0,0
train_04_173,0,0
train_06_305,1,0
train_02_317,1,1
train_08_231,1,1
train_09_B_51,1,1
train_06_284,1,0
train_03_15,1,0
train_01_204,1,1
train_04_119,0,0
train_09_A_80,0,0
train_01_179,1,1
train_04_105,0,0
train_02_323,1,1
train_09_B_106,1,1
train_07_72,0,0
train_02_196,0,0
train_01_173,1,0
train_02_17,0,0
train_09_A_158,0,0
train_06_200,1,1
train_02_322,0,1
train_08_20,0,0
train_07_158,1,1
train_01_118,0,0
train_08_319,0,1
train_07_210,1,1
train_02_136,1,1
train_02_284,1,1
train_05_73,0,0
train_05_58,0,1
train_09_A_143,1,1
train_07_242,0,0
train_04_1,0,1
train_05_185,1,1
train_06_156,1,1
train_08_193,0,0
train_02_139,1,1
train_04_228,1,0
train_09_B_54,1,0
train_04_170,0,0
train_09_B_98,1,1
train_09_B_6,0,0
train_04_301,0,0
train_03_306,0,0
train_07_287,0,0
train_03_186,0,0
train_05_235,0,0
train_01_15,0,0
train_08_84,0,0
train_09_B_37,0,0
train_06_35,1,0
train_09_B_80,1,1
train_02_71,0,1
train_09_B_140,0,0
train_04_13,1,1
train_04_36,0,0
train_09_B_134,1,1
train_09_A_53,1,1
train_01_187,1,1
train_05_52,1,0
train_06_206,0,0
train_07_263,1,1
train_08_73,1,1
train_09_A_112,0,0
train_04_229,1,1
train_04_266,1,0
train_03_106,1,1
train_07_215,1,1
train_06_94,1,1
train_07_109,1,0
train_07_288,1,1
train_08_75,1,1
train_03_228,0,0
train_09_A_115,1,1
train_05_270,0,0
train_05_13,1,1
train_06_160,1,1
train_03_277,1,1
train_01_46,0,0
train_05_254,1,0
train_01_87,0,0
train_04_142,0,1
train_01_252,1,1
train_02_145,1,1
train_09_A_60,1,1
train_06_20,0,0
train_04_78,1,1
train_06_136,0,0
train_03_272,0,0
train_09_B_63,1,0
train_03_301,0,0
train_08_191,0,0
train_05_232,0,0
train_01_216,0,0
train_06_15,0,0
train_07_298,1,1
train_05_245,1,1
train_02_191,0,1
train_08_295,1,0
train_04_237,0,1
train_04_204,0,1
train_09_A_38,1,1
train_06_145,0,0
train_02_11,1,1
train_09_B_65,1,1
train_04_91,0,0
train_05_116,1,1
train_04_141,1,1
train_09_B_16,0,0
train_09_B_112,0,0
train_07_285,1,1
train_06_236,1,1
train_08_46,1,1
train_09_B_105,1,0
train_04_83,1,1
train_02_245,0,0
train_09_B_83,1,1
train_05_191,1,1
train_03_60,1,1
train_06_133,0,0
train_05_169,1,1
train_08_39,1,1
train_08_141,0,0
train_08_324,1,0
train_05_178,0,0
train_01_242,1,1
train_05_122,1,1
train_05_38,0,0
train_02_15,1,1
train_07_18,1,1
train_07_163,1,1
train_09_B_102,0,0
train_07_246,0,0
train_07_9,1,1
train_09_B_132,0,1
train_06_18,0,1
train_03_181,1,1
train_01_65,1,1
train_04_182,0,1
train_06_297,1,0
train_02_309,0,0
train_09_A_150,0,0
train_01_275,1,1
train_06_109,0,1
train_08_13,1,1
train_04_54,0,0
train_09_B_82,0,1
train_05_324,1,1
train_03_82,1,0
train_08_28,1,1
train_09_B_152,0,0
train_05_27,0,0
train_07_107,1,1
train_02_123,1,1
train_08_85,0,0
train_07_129,0,0
train_05_0,1,1
train_03_18,0,0
train_09_B_138,1,0
train_02_273,0,0
train_08_111,0,0
train_06_57,1,1
train_01_93,0,1
train_01_20,1,0
train_02_296,1,1
train_02_72,0,0
train_04_130,1,1
train_09_A_22,1,1
train_03_264,1,1
train_03_28,0,1
train_04_52,1,1
train_05_319,1,1
train_06_174,1,1
train_08_308,0,0
train_09_B_137,0,1
train_03_300,0,0
train_03_302,0,0
train_03_154,1,1
train_02_111,1,1
train_04_154,0,1
train_07_238,1,1
train_08_307,1,1
train_01_54,1,1
train_01_163,0,0
train_02_120,0,0
train_04_221,1,1
train_06_322,1,0
train_04_53,0,0
train_08_274,0,0
train_06_314,1,1
train_06_209,1,1
train_09_B_84,1,1
train_06_222,0,0
train_04_82,1,1
train_04_209,0,1
train_08_72,0,0
train_07_139,0,0
train_07_241,1,1
train_02_244,0,0
train_04_258,1,1
train_02_140,1,1
train_05_316,0,0
train_02_157,1,1
train_01_175,1,1
train_09_A_14,0,0
train_07_174,1,1
train_01_39,0,1
train_01_3,0,0
train_04_156,1,0
train_01_271,0,0
train_04_6,1,1
train_07_230,0,1
train_07_262,0,0
train_08_254,1,1
train_09_B_141,0,0
train_01_314,1,1
train_05_16,0,0
train_01_296,1,1
train_07_297,1,1
train_07_87,1,1
train_01_121,1,1
train_03_88,0,0
train_06_233,0,0
train_01_224,1,0
train_09_A_88,1,1
train_06_150,0,0
train_02_96,1,1
train_09_A_95,0,1
train_04_62,0,0
train_08_57,0,0
train_09_A_71,0,0
train_03_13,1,1
train_04_199,0,0
train_02_27,0,0
train_09_B_9,0,1
train_04_249,1,0
train_07_276,1,0
train_02_185,0,0
train_06_50,0,0
train_01_229,1,0
train_07_67,1,0
train_08_77,1,1
train_02_124,1,1
train_08_184,1,1
train_07_277,1,1
train_02_141,1,1
train_03_100,0,0
train_08_176,0,0
train_06_131,0,0
train_08_253,1,1
train_09_B_55,0,0
train_02_263,0,0
train_06_60,1,0
train_01_197,1,1
train_02_114,1,1
train_01_134,0,0
train_03_285,0,0
train_02_194,0,1
train_02_262,0,0
train_04_241,0,0
train_05_258,1,1
train_03_12,0,0
train_09_B_33,0,0
train_05_85,1,1
train_08_108,1,0
train_04_298,1,1
train_02_153,0,1
train_09_A_59,0,1
train_07_32,0,0
train_07_255,1,0
train_01_94,1,1
train_07_57,1,1
train_06_301,1,1
train_03_191,1,0
train_03_77,1,1
train_04_279,0,0
train_03_105,0,0
train_05_14,0,0
train_09_A_72,0,0
train_09_B_0,1,1
train_08_96,0,0
train_05_278,1,0
train_07_222,1,1
train_02_65,0,1
train_02_95,0,1
train_03_95,0,1
train_01_55,1,1
train_03_190,1,1
train_08_199,0,1
train_02_210,1,0
train_09_A_54,0,0
train_01_6,1,1
train_07_321,0,0
train_09_A_152,0,1
train_01_317,1,1
train_07_153,0,0
train_06_167,1,1
train_03_294,1,1
train_04_143,0,1
train_08_203,1,0
train_03_174,0,0
train_05_83,1,0
train_07_105,0,0
train_08_225,1,1
train_01_12,0,0
train_02_282,0,1
train_06_175,1,1
train_09_A_98,0,1
train_02_242,0,0
train_03_87,0,1
train_09_B_124,1,1
train_03_257,0,0
train_07_128,0,0
train_02_258,0,0
train_07_141,0,1
train_03_193,1,1
train_06_259,0,0
