train_01_68,0,0
train_03_20,0,0
train_05_53,0,0
train_01_125,0,1
train_07_212,1,1
train_06_151,0,0
train_07_170,1,1
train_05_231,1,1
train_03_230,1,1
train_06_154,1,1
train_05_157,1,0
train_01_259,1,1
train_03_23,0,0
train_02_201,0,0
train_06_85,0,0
train_06_188,0,0
train_05_312,0,0
train_05_292,1,1
train_09_B_91,1,1
train_03_48,0,1
train_02_69,1,1
train_07_264,1,1
train_08_291,1,1
train_01_30,1,1
train_04_74,0,0
train_04_163,1,1
train_04_227,1,1
train_03_135,0,0
train_09_A_97,1,1
train_02_158,0,0
train_05_196,0,0
train_09_B_144,0,0
train_07_212,1,1
train_09_A_154,0,0
train_02_293,0,0
train_07_307,1,1
train_08_208,1,1
train_07_170,1,1
train_03_5,1,1
train_04_88,0,0
train_05_231,1,1
train_02_229,0,0
train_01_312,1,1
train_01_7,1,0
train_05_64,0,0
train_02_201,0,0
train_07_48,1,1
train_02_305,1,1
train_04_16,0,0
train_06_237,0,0
train_06_85,0,0
train_02_122,0,0
train_06_188,0,0
train_01_230,0,0
train_04_114,0,0
train_05_312,0,0
train_05_170,1,0
train_09_B_91,1,1
train_01_255,0,0
train_08_178,1,1
train_07_78,1,1
train_08_238,1,1
train_06_118,1,1
train_04_74,0,0
train_04_322,1,1
train_02_285,1,1
train_09_A_97,1,1
train_05_196,0,0
train_01_59,0,0
train_02_127,0,0
train_03_282,0,0
train_06_81,1,0
train_08_246,1,0
train_06_22,0,1
train_01_190,1,1
train_09_B_129,1,1
train_04_125,1,1
train_07_196,1,1
train_08_136,1,1
train_08_177,1,0
train_07_220,0,0
train_06_229,1,0
train_01_177,1,1
train_06_293,1,0
train_04_271,0,0
train_08_314,1,1
train_06_64,0,0
train_03_86,0,0
train_06_319,0,0
train_01_116,1,0
train_03_239,0,0
train_08_248,1,0
train_07_322,0,0
train_08_32,0,1
train_02_163,0,1
train_02_167,1,0
train_03_25,0,1
train_04_296,0,0
train_03_155,0,0
train_09_A_111,0,0
train_05_67,0,0
train_03_97,1,0
train_06_141,1,1
train_08_294,0,0
train_04_43,1,1
train_05_139,1,1
train_01_235,0,0
train_02_91,1,1
train_05_295,1,0
train_04_67,1,1
train_09_B_8,1,1
train_07_283,0,0
train_09_B_156,0,0
train_05_23,1,0
train_06_270,1,0
train_03_298,0,0
