train_08_279,1,1
train_09_A_159,0,1
train_02_324,0,0
train_03_34,0,0
train_02_293,0,0
train_01_263,1,0
train_07_307,1,1
train_01_136,1,1
train_08_93,0,0
train_03_5,1,1
train_03_122,1,1
train_02_229,0,0
train_02_171,0,0
train_02_126,1,1
train_04_203,1,1
train_05_304,1,1
train_07_48,1,1
train_02_305,1,1
train_02_122,0,0
train_01_138,0,1
train_08_17,0,0
train_01_230,0,0
train_02_20,0,0
train_05_170,1,1
train_06_181,0,0
train_08_178,1,1
train_09_A_157,0,0
train_07_78,1,1
train_02_147,0,1
train_01_60,0,0
train_08_238,1,1
train_02_130,0,1
train_06_118,1,1
train_02_320,1,1
train_09_B_35,1,1
train_02_285,1,1
train_01_68,0,1
train_09_A_159,0,1
train_03_34,0,0
train_05_53,0,0
train_01_125,0,0
train_08_102,1,1
train_06_151,0,0
train_01_263,1,0
train_01_136,1,1
train_03_149,0,0
train_03_122,1,1
train_07_133,1,1
train_02_126,1,1
train_01_259,1,1
train_01_155,0,0
train_03_23,0,0
train_05_95,1,1
train_05_298,0,0
train_06_99,1,1
train_01_138,0,1
train_06_315,1,1
train_03_48,0,0
train_07_264,1,1
train_02_147,0,1
train_01_60,0,0
train_09_B_61,0,0
train_08_291,1,1
train_02_130,0,1
train_01_30,1,1
train_04_163,1,1
train_02_158,0,1
train_04_112,0,0
train_03_7,1,1
train_04_89,1,1
train_06_4,0,0
train_04_289,0,0
train_04_135,1,1
train_03_104,1,1
train_07_152,0,0
train_06_13,0,1
train_05_123,1,1
train_01_324,0,0
train_06_26,1,1
train_04_73,0,1
train_08_257,1,1
train_08_228,1,1
train_03_165,1,1
train_03_192,1,1
train_01_294,1,1
train_02_40,1,1
train_04_71,1,1
train_06_298,1,1
train_04_20,0,1
train_03_222,0,1
train_09_B_7,0,1
train_09_B_40,0,0
train_06_178,0,0
train_03_136,0,1
train_01_142,0,0
train_05_69,1,1
train_03_57,1,1
train_01_218,0,1
train_08_304,1,1
train_08_125,1,1
train_01_239,0,0
train_01_309,1,1
train_06_82,0,1
train_03_137,1,0
train_03_217,0,0
train_09_A_160,1,1
train_06_17,0,1
train_07_12,1,1
train_05_137,1,1
train_06_285,0,0
train_05_33,1,1
train_06_132,0,1
train_02_144,0,0
train_06_6,0,0
train_08_95,0,0
train_04_245,1,1
train_05_50,0,0
